A0A7K0JS47	mustang	1108
H3BGA4	mtmalign	533
L8LTQ4	famsa	714
F6CXK8	famsa	162
A0A841GQ48	foldmason_refine100	630
A0A2W5JG19	usalign	201
A0A841HGH3	caretta	192
A0A5Q0EJY6	mustang	213
A0A6H5IZH7	foldmason_refine100	533
D3JVD5	mustang	554
A0A2M7QJ61	foldmason_refine100	497
A0A7C7KA74	famsa	1139
A0A2E5EG28	matt	199
A0A7R9A562	mustang	1101
A0A841FY34	famsa	772
A0A8B6H5Z5	mustang	719
U7L1T7	mafft	183
A0A644Y0F6	matt	4866
A0A4V1M1V7	mafft	196
A0A6J4UFW7	matt	726
A0A811X6M4	muscle	963
D3TB77	usalign	606
A0A7V9HBP6	famsa	202
F5YND8	mtmalign	708
A0A345XNH5	clustalo	676
A0A150M8U2	foldmason_refine100	200
L8LTQ4	mafft	858
A0A6B0X6C9	mtmalign	2323
A0A7V3RQS4	matt	6193
A0A2W5JG19	mustang	211
L9WUI5	mustang	1294
A0A7V3QYX8	mafft	671
H3BGA4	usalign	442
A0A7C7KA74	mafft	1116
Q0HSW5	matt	870
A0A7K0JS47	clustalo	814
F6CXK8	mafft	161
A0A841HGH3	matt	269
A0A2K2FPG0	mtmalign	158
A0A7R9A562	clustalo	857
A0A841FY34	mafft	775
A0A811X6M4	caretta	458
A0A8B6H5Z5	clustalo	522
A0A6H5IZH7	muscle	666
A0A5Q0EJY6	clustalo	179
A0A345XNH5	famsa	701
L8LTQ4	3dcoffee	895
A0A841GQ48	muscle	795
A0A2E5EG28	mtmalign	217
A0A6J4UFW7	mtmalign	741
D3JVD5	clustalo	371
A0A4V1M1V7	3dcoffee	185
A0A7V9HBP6	mafft	193
A0A6B0X6C9	usalign	1844
U7L1T7	3dcoffee	177
A0A644Y0F6	mtmalign	3462
A0A2W5JG19	clustalo	232
A0A2M7QJ61	muscle	480
F5YND8	usalign	614
A0A7V3RQS4	mtmalign	4326
A0A7C7KA74	3dcoffee	1075
A0A150M8U2	muscle	214
D3TB77	mustang	565
A0A7R9A562	famsa	842
A0A2K2FPG0	usalign	155
L9WUI5	clustalo	1113
A0A7V3QYX8	3dcoffee	614
A0A8B6H5Z5	famsa	503
A0A841FY34	3dcoffee	865
A0A345XNH5	mafft	690
A0A811X6M4	matt	4113
H3BGA4	mustang	374
A0A6J4UFW7	usalign	522
A0A5Q0EJY6	famsa	179
Q0HSW5	mtmalign	702
F6CXK8	3dcoffee	159
A0A841GQ48	caretta	555
A0A7V9HBP6	3dcoffee	184
A0A6H5IZH7	caretta	451
A0A7K0JS47	famsa	712
A0A841HGH3	mtmalign	260
A0A2W5JG19	famsa	189
A0A6B0X6C9	mustang	807
A0A7R9A562	mafft	863
A0A7V3RQS4	usalign	3404
A0A2E5EG28	usalign	184
F5YND8	mustang	284
A0A2M7QJ61	caretta	443
A0A644Y0F6	usalign	2782
D3JVD5	famsa	336
A0A8B6H5Z5	mafft	520
A0A345XNH5	3dcoffee	680
A0A811X6M4	mtmalign	3006
H3BGA4	clustalo	302
A0A2K2FPG0	mustang	156
A0A150M8U2	caretta	185
Q0HSW5	usalign	599
D3TB77	clustalo	492
L9WUI5	famsa	757
A0A2W5JG19	mafft	192
A0A6J4UFW7	mustang	552
A0A5Q0EJY6	mafft	183
A0A6H5IZH7	matt	2361
A0A7X9A1N2	foldmason	727
A0A7V3RQS4	mustang	1445
A0A7K0JS47	mafft	819
A0A841GQ48	matt	3304
A0A841HGH3	usalign	218
A0A8B6H5Z5	3dcoffee	476
A0A6B0X6C9	clustalo	737
A0A7R9A562	3dcoffee	922
A0A7X0H801	foldmason	674
A0A2E5EG28	mustang	195
A0A7X9B9L0	foldmason	1262
A0A644Y0F6	mustang	1219
F5YND8	clustalo	191
D3JVD5	mafft	368
A0A2M7QJ61	matt	1865
A0A2E8KWW7	foldmason	169
D3TB77	famsa	502
A0A2W5JG19	3dcoffee	217
A0A5Q0EJY6	3dcoffee	179
A0A150M8U2	matt	356
A0A2K2FPG0	clustalo	155
Q0HSW5	mustang	475
A0A7X9A1N2	foldmason_lol	819
A0A7V3RQS4	clustalo	1104
L9WUI5	mafft	1028
A0A811X6M4	usalign	2450
H3BGA4	famsa	271
A0A357BIX1	foldmason	1589
A0A6J4UFW7	clustalo	470
A0A662C4G2	foldmason	943
A0A6H5IZH7	mtmalign	2068
A0A7K0JS47	3dcoffee	895
A0A7X9B9L0	foldmason_lol	3710
A0A7X0H801	foldmason_lol	3320
A0A2E8KWW7	foldmason_lol	182
E8N900	foldmason	1205
A0A6B0X6C9	famsa	555
A0A1G9C126	foldmason	169
A0A841GQ48	mtmalign	2291
A0A841HGH3	mustang	239
A0A2E5EG28	clustalo	164
F5YND8	famsa	146
A0A7X9A1N2	foldmason_refine100	718
D3JVD5	3dcoffee	344
A0A2M7QJ61	mtmalign	1012
Q0HSW5	clustalo	290
A0A811X6M4	mustang	1181
A0A357BIX1	foldmason_lol	4838
A0A644Y0F6	clustalo	919
A0A848RSI4	foldmason	899
A0A6J4UFW7	famsa	476
D3TB77	mafft	492
A0A7V3RQS4	famsa	763
A0A150M8U2	mtmalign	315
A0A7X9B9L0	foldmason_refine100	1210
A0A2K2FPG0	famsa	155
L9WUI5	3dcoffee	897
H3BGA4	mafft	307
A0A7X0H801	foldmason_refine100	667
A0A662C4G2	foldmason_lol	1572
A0A2E8KWW7	foldmason_refine100	169
E8N900	foldmason_lol	2836
E3J717	foldmason	503
A0A7X9A1N2	muscle	835
A0A1G9C126	foldmason_lol	175
A0A6H5IZH7	usalign	1734
A0A6B0X6C9	mafft	578
A0A357BIX1	foldmason_refine100	1555
A0A811X6M4	clustalo	848
A0A838HGE3	foldmason	705
F5YND8	mafft	178
A0A848RSI4	foldmason_lol	1023
A0A7V3RQS4	mafft	846
D3TB77	3dcoffee	482
A0A841HGH3	clustalo	204
A0A841GQ48	usalign	2021
A0A2K2FPG0	mafft	155
A0A7X9B9L0	muscle	1344
A0A2M7QJ61	usalign	711
A0A6J4UFW7	mafft	467
A0A644Y0F6	famsa	662
A0A2E5EG28	famsa	163
A0A7X0H801	muscle	826
Q0HSW5	famsa	293
E3J717	foldmason_lol	1314
A0A662C4G2	foldmason_refine100	935
A0A7X9A1N2	caretta	697
H3BGA4	3dcoffee	263
A0A654D339	foldmason	433
E8N900	foldmason_refine100	1157
A0A150M8U2	usalign	244
A0A352VZ14	foldmason	954
A0A1G9C126	foldmason_refine100	169
A0A2E8KWW7	muscle	183
A0A839IJ68	foldmason	456
F5YND8	3dcoffee	141
A0A6H5IZH7	mustang	735
A0A811X6M4	famsa	619
A0A6B0X6C9	3dcoffee	653
A0A7V3RQS4	3dcoffee	955
A0A848RSI4	foldmason_refine100	864
A0A838HGE3	foldmason_lol	1346
A0A803J2S0	foldmason	549
A0A357BIX1	muscle	1855
A0A841HGH3	famsa	203
A0A6J4UFW7	3dcoffee	453
A0A662C4G2	muscle	1093
A0A7X9A1N2	matt	1051
A0A841GQ48	mustang	823
A0A2K2FPG0	3dcoffee	169
E3J717	foldmason_refine100	498
A0A7D9I810	foldmason	555
A0A7X9B9L0	caretta	804
E8N900	muscle	1378
A0A2E5EG28	mafft	166
A0A352VZ14	foldmason_lol	4272
Q0HSW5	mafft	297
A0A839IJ68	foldmason_lol	989
A0A1G9C126	muscle	186
A0A2E8KWW7	caretta	172
A0A644Y0F6	mafft	758
A0A2M7QJ61	mustang	577
A0A150M8U2	mustang	244
A0A654D339	foldmason_lol	1512
A0A7X0H801	caretta	561
A0A811X6M4	mafft	786
A0A848RSI4	muscle	1172
A0A838HGE3	foldmason_refine100	694
A0A803J2S0	foldmason_lol	1591
A0A662C4G2	caretta	689
A0A357BIX1	caretta	875
A0A6H5IZH7	clustalo	520
A0A7X9A1N2	mtmalign	1063
A0A841HGH3	mafft	198
E3J717	muscle	672
E8N900	caretta	654
A0A7D9I810	foldmason_lol	610
A0A839IJ68	foldmason_refine100	445
A0A7C6SBR4	foldmason	1056
A0A2E8KWW7	matt	209
A0A352VZ14	foldmason_refine100	924
A0A841GQ48	clustalo	668
A0A654D339	foldmason_refine100	432
A0A7X9B9L0	matt	5999
A0A7X5R0W0	foldmason	1151
Q0HSW5	3dcoffee	278
A0A848RSI4	caretta	640
A0A644Y0F6	3dcoffee	801
A0A1G9C126	caretta	167
A0A150M8U2	clustalo	253
A0A2M7QJ61	clustalo	458
A0A7X9A1N2	usalign	768
A0A838HGE3	muscle	780
A0A7X0H801	matt	5052
A0A662C4G2	matt	5365
A0A2E5EG28	3dcoffee	162
A0A803J2S0	foldmason_refine100	545
A0A357BIX1	matt	6468
A0A811X6M4	3dcoffee	796
A0A7D9I810	foldmason_refine100	532
A0A841HGH3	3dcoffee	202
S7TGR0	foldmason	1171
E3J717	caretta	313
A0A7C6SBR4	foldmason_lol	1077
L0IAI9	foldmason	630
A0A352VZ14	muscle	1208
E8N900	matt	6775
A0A402ABK4	foldmason	231
A0A2R6CQZ8	foldmason	1184
A0A2E8KWW7	mtmalign	207
A0A654D339	muscle	537
A0A6H5IZH7	famsa	520
K6ACG0	foldmason	980
A0A839IJ68	muscle	474
A0A7X5R0W0	foldmason_lol	3118
A0A841GQ48	famsa	699
A0A7X9B9L0	mtmalign	5500
A0A803J2S0	muscle	694
A0A357BIX1	mtmalign	6030
A0A848RSI4	matt	2432
A0A838HGE3	caretta	593
A0A662C4G2	mtmalign	3309
A0A7D9I810	muscle	544
A0A1G9C126	matt	195
A0A150M8U2	famsa	176
E3J717	matt	3002
S7TGR0	foldmason_lol	2803
A0A2M7QJ61	famsa	468
A0A7X9A1N2	mustang	898
A0A7C6SBR4	foldmason_refine100	1055
A0A7X0H801	mtmalign	2728
A0A352VZ14	caretta	682
L0IAI9	foldmason_lol	1003
E8N900	mtmalign	4338
A0A2E8KWW7	usalign	186
A0A654D339	caretta	399
A0A7X5R0W0	foldmason_refine100	1092
K6ACG0	foldmason_lol	2676
A0A402ABK4	foldmason_lol	234
A0A7X9B9L0	usalign	4501
A0A841GQ48	mafft	655
A0A6H5IZH7	mafft	544
A0A7T8YPS0	foldmason	842
A0A662C4G2	usalign	2577
A0A839IJ68	caretta	358
A0A803J2S0	caretta	470
A0A7D9I810	caretta	472
A0A357BIX1	usalign	4432
A0A838HGE3	matt	2729
A0A7W0UR24	foldmason	201
S7TGR0	foldmason_refine100	1175
A0A848RSI4	mtmalign	1951
A0A2R6CQZ8	foldmason_lol	2336
A0A7X9A1N2	clustalo	738
A0A150M8U2	mafft	212
E3J717	mtmalign	1929
A0A7C6SBR4	muscle	1128
L0IAI9	foldmason_refine100	629
A0A352VZ14	matt	6881
Q384X5	foldmason	778
A0A2E8KWW7	mustang	199
A0A654D339	matt	2237
A0A1G9C126	mtmalign	197
E8N900	usalign	3731
A0A2M7QJ61	mafft	459
A0A402ABK4	foldmason_refine100	228
K6ACG0	foldmason_refine100	975
A0A832CAN4	foldmason	201
A0A7X0H801	usalign	2292
A0A7T8YPS0	foldmason_lol	4470
A0A7X5R0W0	muscle	1305
B4WMN9	foldmason	688
A0A7D9I810	matt	969
A0A803J2S0	matt	2174
S7TGR0	muscle	1419
A0A7X9B9L0	mustang	1474
A0A838HGE3	mtmalign	1906
A0A357BIX1	mustang	2240
A0A848RSI4	usalign	1271
A0A662C4G2	mustang	1192
A0A841GQ48	3dcoffee	647
A0A7X9A1N2	famsa	789
E3J717	usalign	1671
A0A6H5IZH7	3dcoffee	467
A0A7C6SBR4	caretta	1031
A0A839IJ68	matt	1576
L0IAI9	muscle	765
A0A2E8KWW7	clustalo	173
A0A402ABK4	muscle	296
A0A2M7QJ61	3dcoffee	458
A0A654D339	mtmalign	1649
A0A352VZ14	mtmalign	3549
K6ACG0	muscle	1100
E8N900	mustang	1577
A0A7W0UR24	foldmason_lol	193
A0A150M8U2	3dcoffee	201
A0A2R6CQZ8	foldmason_refine100	1150
Q384X5	foldmason_lol	3840
A0A1G9C126	usalign	175
A0A7D9I810	mtmalign	925
A0A7T8YPS0	foldmason_refine100	832
A0A7X0H801	mustang	926
A0A832CAN4	foldmason_lol	393
A0A848RSI4	mustang	1239
A0A7C6SBR4	matt	1622
A0A662C4G2	clustalo	909
A0A803J2S0	mtmalign	1999
A0A7X5R0W0	caretta	586
E3J717	mustang	857
A0A7X9A1N2	mafft	733
S7TGR0	caretta	826
B4WMN9	foldmason_lol	1931
A0A838HGE3	usalign	1403
L0IAI9	caretta	442
A0A839IJ68	mtmalign	1424
A0A7X9B9L0	clustalo	1086
A0A357BIX1	clustalo	1331
E8N900	clustalo	1099
K6ACG0	caretta	695
A0A402ABK4	caretta	207
A0A352VZ14	usalign	3502
A0A2E8KWW7	famsa	173
A0A654D339	usalign	1151
A0A7W0UR24	foldmason_refine100	195
A0A7T8YPS0	muscle	847
A0A7D9I810	usalign	762
A0A2R6CQZ8	muscle	1431
Q384X5	foldmason_refine100	775
A0A1G9C126	mustang	192
A0A7X0H801	clustalo	811
S7TGR0	matt	7146
A0A7X9A1N2	3dcoffee	709
A0A7C6SBR4	mtmalign	1486
B4WMN9	foldmason_refine100	682
A0A803J2S0	usalign	1618
A0A662C4G2	famsa	844
L0IAI9	matt	2330
E8N900	famsa	825
F7V756	foldmason	437
A0A402ABK4	matt	307
A0A357BIX1	famsa	1359
A0A654D339	mustang	579
A0A848RSI4	clustalo	969
A0A352VZ14	mustang	1240
E3J717	clustalo	545
A0A2E8KWW7	mafft	176
A0A839IJ68	usalign	1281
A0A838HGE3	mustang	884
A0A2N2FFV9	foldmason	170
A0A7D9I810	mustang	632
A0A832CAN4	foldmason_refine100	196
A0A7X9B9L0	famsa	1091
A0A7W0UR24	muscle	208
A0A7T8YPS0	caretta	705
K6ACG0	matt	5555
A0A7X5R0W0	matt	6417
A0A2R6CQZ8	caretta	739
Q3SL35	foldmason	316
A0A7X0H801	famsa	639
S7TGR0	mtmalign	4714
Q384X5	muscle	883
A0A803J2S0	mustang	987
A0A662C4G2	mafft	889
A0A7C6SBR4	usalign	1073
B4WMN9	muscle	741
A0A1G9C126	clustalo	180
A0A352VZ14	clustalo	928
A0A848RSI4	famsa	688
A0A357BIX1	mafft	1426
A0A654D339	clustalo	446
E8N900	mafft	990
L0IAI9	mtmalign	1725
E3J717	famsa	467
A0A402ABK4	mtmalign	313
F7V756	foldmason_lol	775
A0A2N2FFV9	foldmason_lol	180
A0A7T8YPS0	matt	5729
A0A7W0UR24	caretta	186
A0A832CAN4	muscle	234
R8GWM8	foldmason	187
A0A2E8KWW7	3dcoffee	176
K6ACG0	mtmalign	3814
A0A2R6CQZ8	matt	4045
Q3SL35	foldmason_lol	526
A0A839IJ68	mustang	565
A0A7D9I810	clustalo	513
S7TGR0	usalign	3824
A0A7X9B9L0	mafft	1134
A0A838HGE3	clustalo	674
A0A7X5R0W0	mtmalign	4413
A0A803J2S0	clustalo	584
B4WMN9	caretta	570
A0A7C6SBR4	mustang	1228
A0A662C4G2	3dcoffee	899
A0A1G9C126	famsa	176
Q384X5	caretta	714
A0A7X0H801	mafft	647
A0A654D339	famsa	450
A0A357BIX1	3dcoffee	1147
A0A352VZ14	famsa	1023
A0A402ABK4	usalign	244
E3J717	mafft	522
E8N900	3dcoffee	1218
A0A848RSI4	mafft	972
M5RUD2	foldmason	951
K6ACG0	usalign	2727
F7V756	foldmason_refine100	425
R8GWM8	foldmason_lol	809
Q3SL35	foldmason_refine100	311
L0IAI9	usalign	1475
A0A832CAN4	caretta	189
S7TGR0	mustang	1589
A0A7C6SBR4	clustalo	1055
A0A7T8YPS0	mtmalign	4735
A0A7D9I810	famsa	500
B4WMN9	matt	3603
A0A7W0UR24	matt	266
A0A2N2FFV9	foldmason_refine100	170
A0A7X5R0W0	usalign	3806
A0A839IJ68	clustalo	392
A0A2R6CQZ8	mtmalign	3310
A0A352VZ14	mafft	1013
A0A654D339	mafft	418
A0A402ABK4	mustang	267
A0A803J2S0	famsa	540
A0A838HGE3	famsa	677
Q384X5	matt	6542
A0A7X9B9L0	3dcoffee	913
E3J717	3dcoffee	574
M5RUD2	foldmason_lol	1780
A0A7X0H801	3dcoffee	633
K6ACG0	mustang	1313
R8GWM8	foldmason_refine100	185
Q3SL35	muscle	385
A0A1G9C126	mafft	168
A0A848RSI4	3dcoffee	816
F7V756	muscle	544
A0A7W0UR24	mtmalign	275
A0A2N2FFV9	muscle	177
L0IAI9	mustang	753
A0A7T8YPS0	usalign	3721
B4WMN9	mtmalign	3096
A0A832CAN4	matt	1111
A0A352VZ14	3dcoffee	961
A0A7X5R0W0	mustang	1746
S7TGR0	clustalo	1290
A0A7D9I810	mafft	511
A0A7C6SBR4	famsa	1110
A0A402ABK4	clustalo	262
A0A803J2S0	mafft	562
A0A838HGE3	mafft	662
A0A654D339	3dcoffee	396
M5RUD2	foldmason_refine100	932
A0A839IJ68	famsa	391
A0A2R6CQZ8	usalign	2548
Q3SL35	caretta	271
Q384X5	mtmalign	3549
R8APS3	foldmason	219
K6ACG0	clustalo	943
W0E3L2	foldmason	439
R8GWM8	muscle	301
A0A7W0UR24	usalign	313
A0A2N2FFV9	caretta	162
A0A847S9B0	foldmason	160
F7V756	caretta	328
A0A7T8YPS0	mustang	1057
A0A1G9C126	3dcoffee	198
B4WMN9	usalign	2429
L0IAI9	clustalo	591
S7TGR0	famsa	1010
A0A832CAN4	mtmalign	476
A0A402ABK4	famsa	236
A0A7X5R0W0	clustalo	1234
A0A7C6SBR4	mafft	1048
R1FSM3	foldmason	1059
M5RUD2	muscle	1025
A0A2R6CQZ8	mustang	1446
A0A838HGE3	3dcoffee	721
A0A7D9I810	3dcoffee	498
Q3SL35	matt	1909
A0A803J2S0	3dcoffee	470
K6ACG0	famsa	886
Q384X5	usalign	3152
A0A839IJ68	mafft	433
W0E3L2	foldmason_lol	1471
R8GWM8	caretta	181
R8APS3	foldmason_lol	566
A0A7W0UR24	mustang	194
A0A2N2FFV9	matt	204
A0A7T8YPS0	clustalo	833
A0A847S9B0	foldmason_lol	163
B9LR42	foldmason	832
S7TGR0	mafft	1229
B4WMN9	mustang	830
F7V756	matt	2776
A0A402ABK4	mafft	234
L0IAI9	famsa	527
A0A7C6SBR4	3dcoffee	1082
A0A832CAN4	usalign	455
M5RUD2	caretta	737
A0A7X5R0W0	famsa	809
Q3SL35	mtmalign	1078
R1FSM3	foldmason_lol	1948
R8GWM8	matt	1319
K6ACG0	mafft	928
A0A2R6CQZ8	clustalo	1102
R8APS3	foldmason_refine100	216
A0A6L9XVA4	foldmason	163
W0E3L2	foldmason_refine100	427
A0A3A9I9T1	foldmason	775
A0A7W0UR24	clustalo	207
E6TTB4	foldmason	380
Q384X5	mustang	1176
A0A847S9B0	foldmason_refine100	160
A0A839IJ68	3dcoffee	393
B4WMN9	clustalo	689
S7TGR0	3dcoffee	742
A0A7T8YPS0	famsa	810
A0A402ABK4	3dcoffee	230
A0A2N2FFV9	mtmalign	207
B9LR42	foldmason_lol	3561
Q3SL35	usalign	953
F7V756	mtmalign	1631
A0A832CAN4	mustang	260
A0A1M3NI87	foldmason	675
L0IAI9	mafft	584
M5RUD2	matt	7158
R8GWM8	mtmalign	805
A0A7X5R0W0	mafft	986
A0A6N8HBF9	foldmason	828
K6ACG0	3dcoffee	899
R8APS3	muscle	247
R1FSM3	foldmason_refine100	1034
A0A7W0UR24	famsa	208
W0E3L2	muscle	517
A0A6L9XVA4	foldmason_lol	172
A0A2R6CQZ8	famsa	888
A0A847S9B0	muscle	161
B4WMN9	famsa	694
A0A7J5VQD9	foldmason	518
E6TTB4	foldmason_lol	731
A0A3A9I9T1	foldmason_lol	1667
A0A7T8YPS0	mafft	814
Q384X5	clustalo	814
A0A5B9YQE2	foldmason	637
Q3SL35	mustang	496
A0A2N2FFV9	usalign	190
B9LR42	foldmason_refine100	803
A0A1M3NI87	foldmason_lol	1785
A0A7X5R0W0	3dcoffee	1088
M5RUD2	mtmalign	3668
R8GWM8	usalign	924
L0IAI9	3dcoffee	632
A0A2E1ZTZ4	foldmason	163
F7V756	usalign	1623
A0A7W0UR24	mafft	207
A0A832CAN4	clustalo	204
A0A6L9XVA4	foldmason_refine100	163
W0E3L2	caretta	343
A0A6N8HBF9	foldmason_lol	2049
R8APS3	caretta	196
A0A847S9B0	caretta	161
B4WMN9	mafft	692
R1FSM3	muscle	1171
A0A2R6CQZ8	mafft	1045
E6TTB4	foldmason_refine100	371
A0A7T8YPS0	3dcoffee	719
